0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dojox/timing/_base.js?LOCAL HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dojo/resources/blank.gif?LOCAL HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/ColumnResizer.css?LOCAL HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/dgrid.css?LOCAL HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/Pagination.css?LOCAL HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/CompoundColumns.css?LOCAL HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /ProjectTemplate/resources/css/images/checkmark.png HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:41 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:42 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:45 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9172
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:46 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:47 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9172
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:52 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:57 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojox/timing.js?LOCAL HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojox/timing/_base.js?LOCAL HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dojo/resources/blank.gif?LOCAL HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/ColumnResizer.css?LOCAL HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/dgrid.css?LOCAL HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/Pagination.css?LOCAL HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:13:59 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/CompoundColumns.css?LOCAL HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:14:00 -0500] "GET /ProjectTemplate/resources/css/images/checkmark.png HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:14:00 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:14:00 -0500] "GET /ProjectTemplate/lastFm/lastFmSales/ HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:14:17 -0500] "GET /ProjectTemplate/lastFm/lastFmSales/ HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:14:18 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9173
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:14:20 -0500] "GET /ProjectTemplate/lastFm/lastFmSales/ HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:06 -0500] "GET /ProjectTemplate/lastFm/lastFmSales/ HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:08 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9171
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9171
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojox/timing.js?LOCAL HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojox/timing/_base.js?LOCAL HTTP/1.1" 200 824
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dojo/resources/blank.gif?LOCAL HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/dgrid.css?LOCAL HTTP/1.1" 200 2703
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/ColumnResizer.css?LOCAL HTTP/1.1" 200 594
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/CompoundColumns.css?LOCAL HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/js/dgrid/css/extensions/Pagination.css?LOCAL HTTP/1.1" 200 598
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:09 -0500] "GET /ProjectTemplate/resources/css/images/checkmark.png HTTP/1.1" 200 1743
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:10 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:13 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9171
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:15 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9171
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:15:17 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:16:47 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9171
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:16:47 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:16:50 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 17370
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:16:50 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:22 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 16261
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:22 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:22 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:22 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:22 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:22 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:20:23 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 16271
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:41 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:42 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:42 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:42 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:21:42 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 16308
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:43 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 16308
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:44 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:45 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:22:45 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 16280
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large.gif HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:08 -0500] "GET /ProjectTemplate/resources/img/error-large.png HTTP/1.1" 200 10058
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:09 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/gregorian.js?LOCAL HTTP/1.1" 200 5074
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:09 -0500] "GET /ProjectTemplate/resources/js/dojo/cldr/nls/en/number.js?LOCAL HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:09 -0500] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:09 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:29 -0500] "GET /ProjectTemplate/lastFm/ HTTP/1.1" 200 9171
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:31 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 16280
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:24:31 -0500] "GET /ProjectTemplate/lastFm/getLastFm HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/lastFm/lastFmSales HTTP/1.1" 200 30608
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/css/oreillybs-3.3.5r2.min.css HTTP/1.1" 200 128404
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/css/master.css?build=LOCAL HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/css/oreillybs-dojo-r13.min.css HTTP/1.1" 200 114268
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/js/dojo/dojo-common.js?build=LOCAL HTTP/1.1" 200 669584
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/js/dojo/nls/dojo-common_ROOT.js?LOCAL HTTP/1.1" 200 8533
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-dark.gif HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/img/chosen-sprite.png HTTP/1.1" 200 559
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-small.gif HTTP/1.1" 200 847
0:0:0:0:0:0:0:1 - - [06/Aug/2018:16:29:24 -0500] "GET /ProjectTemplate/resources/img/ajax-loader-large-dark.gif HTTP/1.1" 200 8047
